DEPT,LITHOLOGY_GEOLINK,CALI,DRHO,NPHI,RHOB,PEF,GR,DTC,DTE,RDEP,SP,RSHA,RXO,RMED
1521.4160156,,13.75,-0.003,0.5327143073,2.0144505501,2.5129158497,61.289031982,150.48980713,48166940.0,0.9169999957,56.674999237,0.8990263939,,0.8990263939
1521.5683594,,13.886000633,-0.006,0.5229055882,2.0302193165,2.5588526726,64.635620117,148.46437073,47521556.0,0.9029999971,56.299999237,0.9100272655,,0.9100272655
1521.7207031,,13.968999863,-0.008,0.4924711287,2.0361821651,2.5440480709,71.249198914,146.68444824,46944384.0,0.8949999809,56.174999237,0.9269967675,,0.9269967675
1521.8731689,,13.81000042,-0.011,0.468911171,2.0287621021,2.6227469444,70.742485046,147.16584778,47085920.0,0.8909999728,56.299999237,0.9249904156,,0.9249904156
1522.0255127,,13.720999718,-0.008,0.4703883231,2.0169677734,2.6349616051,66.05934906,149.42677307,47794492.0,0.8920000196,57.299999237,0.9189839959,,0.9189839959
1522.1779785,,13.625,-0.005,0.4682733119,2.0035803318,2.6758687496,63.782424927,150.62223816,48185640.0,0.8939999938,57.924999237,0.9089735746,,0.9089735746
1522.3303223,,13.661999702,0.0,0.484898299,1.9974859953,2.6052274704,64.385314941,152.28314209,48761188.0,0.8970000148,55.924999237,0.8980032206,,0.8980032206
1522.4827881,,13.521000862,0.001,0.4952828586,1.9916884899,2.5421514511,70.811500549,152.04714966,48615560.0,0.8960000277,55.924999237,0.8999783397,,0.8999783397
1522.6351318,,13.397999763,-0.002,0.4988467097,1.9881118536,2.4881727695,70.185798645,151.80978394,48602152.0,0.8960000277,55.674999237,0.8910064101,,0.8910064101
1522.7875977,,13.68999958,-0.004,0.482234329,1.9930342436,2.5079517365,68.797393799,150.96881104,48295152.0,0.8970000148,56.299999237,0.8950095773,,0.8950095773
1522.9399414,,13.859000206,-0.002,0.462749511,2.0037066936,2.4681279659,62.31980896,149.662323,47959484.0,0.9079999924,57.299999237,0.8990032077,,0.8990032077
1523.0924072,,13.861999512,0.0,0.4995427132,2.0064988136,2.3842020035,66.570510864,149.42047119,47766884.0,0.9279999733,57.799999237,0.9010120034,,0.9010120034
1523.244751,,13.911999702,-0.001,0.5074574947,2.0061197281,2.3341603279,69.698219299,148.3427124,47507792.0,0.9520000219,59.924999237,0.9060128331,,0.9060128331
1523.3972168,,14.015999794,-0.006,0.4917853773,2.012396574,2.4247810841,76.0598526,145.72117615,46599548.0,0.9789999723,58.174999237,0.9140648246,,0.9140648246
1523.5495605,,14.102000237,-0.006,0.4452354014,2.0425050259,2.7698917389,74.742591858,142.96781921,45812676.0,0.9919999838,56.549999237,0.9411105514,,0.9411105514
1523.7020264,,14.103999138,-0.004,0.4145671427,2.0752644539,2.9056754112,70.109313965,139.17131042,44516424.0,1.0010000467,57.049999237,1.0101320744,,1.0101320744
1523.8543701,,14.260000229,0.003,0.4314791262,2.0952670574,2.8601472378,63.586139679,137.62481689,44069256.0,1.0089999437,56.924999237,1.0649920702,,1.0649920702
1524.0067139,,14.151000023,0.0049999999,0.4179490209,2.0849473476,2.6596441269,58.693809509,139.65814209,44647552.0,1.0269999504,56.549999237,1.0599133968,,1.0599133968
1524.1591797,,13.850999832,0.003,0.4292063415,2.063049078,2.5623106956,62.324256897,141.79756165,45366248.0,1.0349999666,57.424999237,1.0059399605,,1.0059399605
1524.3115234,,13.666999817,-0.001,0.4246346653,2.0471804142,2.4802627563,67.01512146,143.4657135,45945168.0,1.0449999571,56.924999237,0.9810112119,,0.9810112119
1524.4639893,,14.088999748,-0.007,0.4429051578,2.039100647,2.426129818,76.427497864,143.34057617,45862064.0,1.0340000391,55.424999237,0.9880216122,,0.9880216122
1524.616333,,14.017999649,-0.007,0.4743282497,2.039277792,2.4240064621,72.059898376,142.7441864,45662272.0,1.0080000162,53.424999237,0.996974349,,0.996974349
1524.7687988,,13.758000374,-0.009,0.4970831275,2.0300626755,2.4798653126,70.110214233,143.94728088,46081968.0,0.9900000095,55.924999237,0.9809375405,,0.9809375405
1524.9211426,,13.656000137,-0.011,0.5009555221,2.0183708668,2.5029263496,63.972858429,145.37008667,46485408.0,0.9720000029,56.049999237,0.9549695253,,0.9549695253
1525.0736084,,13.642999649,-0.012,0.4828857183,2.0062866211,2.4750671387,66.369598389,145.4981842,46585948.0,0.9649999738,56.549999237,0.9359903932,,0.9359903932
1525.2259521,,13.774000168,-0.01,0.4739787877,2.0021119118,2.4311408997,64.122146606,147.51629639,47167800.0,0.9549999833,56.174999237,0.9320015907,,0.9320015907
1525.378418,,13.836000443,-0.005,0.4974378645,2.0057938099,2.3442091942,62.345352173,147.51661682,47167824.0,0.9559999704,56.674999237,0.9329952002,,0.9329952002
1525.5307617,,14.081000328,-0.005,0.5148216486,2.0039021969,2.3240640163,62.912559509,147.27928162,47176216.0,0.9649999738,55.674999237,0.9309951663,,0.9309951663
1525.6832275,,14.281001091,-0.004,0.5169070363,2.0046057701,2.3918364048,67.001502991,148.10594177,47327040.0,0.9700000286,55.924999237,0.9280167818,,0.9280167818
1525.8355713,,14.340999603,-0.007,0.5025645494,2.0064418316,2.5106189251,67.623695374,145.84260559,46657068.0,0.9800000191,56.174999237,0.9350384474,,0.9350384474
1525.987915,,14.121999741,-0.004,0.470844388,2.0194268227,2.5129935741,66.815605164,144.53437805,46302252.0,0.9769999981,56.049999237,0.9590544701,,0.9590544701
1526.1403809,,14.06499958,0.001,0.4888030291,2.0305943489,2.4731280804,68.445655823,142.85891724,45689380.0,0.9800000191,56.299999237,0.9930263758,,0.9930263758
1526.2927246,,14.145999908,0.0,0.4801295102,2.0287704468,2.4251537323,71.622695923,140.84184265,45057668.0,0.9700000286,57.799999237,1.0039598942,,1.0039598942
1526.4451904,,14.182001114,-0.002,0.5044296384,2.016471386,2.443939209,70.185905457,142.39547729,45576280.0,0.9679999948,59.549999237,0.9789279103,,0.9789279103
1526.5975342,,14.296999931,-0.004,0.4914860427,2.007588625,2.4539680481,69.315010071,142.98117065,45763184.0,0.9499999881,59.299999237,0.948961556,,0.948961556
1526.75,,14.319999695,-0.003,0.5240052342,2.0027618408,2.4190840721,70.581466675,143.47286987,45903732.0,0.9319999814,57.424999237,0.9249519706,,0.9249519706
1526.9023438,,14.392999649,-0.003,0.530584991,1.9908649921,2.3930830956,78.247596741,145.6151886,46598448.0,0.9190000296,56.549999237,0.9049599171,,0.9049599171
1527.0548096,,14.838999748,-0.006,0.5617158413,1.9762842655,2.3570866585,76.736190796,148.47479248,47491644.0,0.9139999747,56.424999237,0.879963994,,0.879963994
1527.2071533,,14.76199913,-0.004,0.5404277444,1.9714233875,2.42278862,70.990180969,149.78036499,47886636.0,0.9100000262,57.049999237,0.8649935722,,0.8649935722
1527.3596191,,14.437000275,-0.004,0.5375990868,1.9811422825,2.5277476311,64.865394592,149.06219482,47754808.0,0.9160000086,56.799999237,0.8610960841,,0.8610960841
1527.5119629,,14.948999405,-0.003,0.5183232427,1.9943342209,2.6107342243,60.886318207,147.75132751,47268480.0,0.9210000038,57.299999237,0.9010609388,,0.9010609388
1527.6644287,,15.19299984,-0.007,0.5223292112,2.0050361156,2.6070096493,67.942810059,146.92274475,46985940.0,0.9279999733,56.549999237,0.9390912652,,0.9390912652
1527.8167725,,14.888000488,-0.007,0.5217781663,2.0162456036,2.517288208,69.937103271,147.27627563,47159300.0,0.9340000153,56.299999237,0.9769935608,,0.9769935608
1527.9691162,,14.5,-0.002,0.4945718944,2.0304214954,2.4741377831,69.366996765,146.80439758,46989144.0,0.9470000267,53.924999237,0.9730015993,,0.9730015993
1528.121582,,14.062000275,0.0020000001,0.4719758034,2.03931427,2.5098845959,64.371444702,147.62796021,47209860.0,0.9629999995,56.674999237,0.9739967585,,0.9739967585
1528.2739258,,14.031000137,0.003,0.4542513788,2.0438125134,2.58675313,62.159355164,145.24821472,46468632.0,0.9750000238,57.049999237,0.9720160365,,0.9720160365
1528.4263916,,14.260998726,0.001,0.4684473574,2.0490090847,2.5969679356,64.249252319,144.30389404,46197904.0,0.9710000157,57.049999237,0.9819711447,,0.9819711447
1528.5787354,,14.271000862,0.001,0.4651305974,2.0517823696,2.557128191,63.9375,145.48258972,46607680.0,0.9700000286,57.299999237,0.96997118,,0.96997118
1528.7312012,,14.343999863,-0.001,0.4408788681,2.0444664955,2.5370481014,63.635360718,143.95033264,46057812.0,0.9530000091,55.674999237,0.9519279599,,0.9519279599
1528.8835449,,14.397999763,-0.003,0.4145241976,2.0339739323,2.5130767822,67.942108154,146.32667542,46770440.0,0.9340000153,55.549999237,0.9219727516,,0.9219727516
1529.0360107,,14.215999603,-0.007,0.4197934568,2.0231792927,2.5179879665,70.495048523,147.51434326,47226788.0,0.9169999957,58.174999237,0.904956758,,0.904956758
1529.1883545,,14.103999138,-0.012,0.4365553856,2.0166847706,2.4930801392,68.428390503,146.56803894,46898216.0,0.898999989,57.549999237,0.8869920373,,0.8869920373
1529.3408203,,14.062000275,-0.013,0.4557718933,2.0104000568,2.536894083,62.426364899,148.94958496,47673452.0,0.8820000291,57.049999237,0.8820144534,,0.8820144534
1529.4931641,,14.06799984,-0.011,0.46942994,2.0103955269,2.5140736103,57.605171204,149.6594696,47878048.0,0.871999979,56.299999237,0.8880079985,,0.8880079985
1529.6456299,,14.192998886,-0.01,0.481777966,2.0089919567,2.4272091389,64.568710327,148.58959961,47585120.0,0.8650000095,58.299999237,0.8930023909,,0.8930023909
1529.7979736,,14.130000114,-0.01,0.4742557704,2.0065031052,2.4190254211,66.940704346,148.58540344,47531640.0,0.8640000224,58.549999237,0.8939983845,,0.8939983845
1529.9504395,,14.159000397,-0.013,0.4565054178,2.0075230598,2.4868364334,68.606987,147.27183533,47131332.0,0.8659999967,57.174999237,0.8930384517,,0.8930384517
1530.1027832,,14.25,-0.012,0.4474236667,2.0147297382,2.5607631207,61.126304626,145.00741577,46348976.0,0.8669999838,56.674999237,0.9090223908,,0.9090223908
1530.255127,,14.288999557,-0.01,0.4520004094,2.0239944458,2.5420608521,61.945610046,143.58215332,45957004.0,0.8700000048,56.549999237,0.9230095744,,0.9230095744
1530.4075928,,14.25,-0.009,0.4524731338,2.0216712952,2.4632530212,66.696556091,144.06674194,46158228.0,0.871999979,57.049999237,0.928966403,,0.928966403
1530.5599365,,14.31000042,-0.009,0.4563941658,2.0127868652,2.4191410542,70.242385864,145.60972595,46581648.0,0.878000021,56.674999237,0.9149855971,,0.9149855971
1530.7124023,,14.456000328,-0.01,0.4616022706,2.0073091984,2.3820888996,65.495124817,147.27833557,47091560.0,0.8870000243,56.674999237,0.9060144424,,0.9060144424
1530.8647461,,14.56000042,-0.007,0.4769242108,2.0102226734,2.4298462868,63.472457886,147.03759766,47078224.0,0.8930000067,56.424999237,0.9120016098,,0.9120016098
1531.0172119,,14.503000259,-0.004,0.4946238995,2.0196034908,2.4210216999,65.631607056,146.32885742,46804040.0,0.8980000019,55.799999237,0.9129976034,,0.9129976034
1531.1695557,,14.418999672,-0.001,0.4745705724,2.0206899643,2.4718365669,68.375602722,147.27351379,47141040.0,0.9100000262,55.424999237,0.9120144248,,0.9120144248
1531.3220215,,14.508000374,-0.004,0.4752572179,2.0164728165,2.4690072536,68.749847412,145.49513245,46572044.0,0.9269999862,56.549999237,0.9210312366,,0.9210312366
1531.4743652,,14.562999725,-0.006,0.4610849023,2.0080122948,2.5467500687,68.690811157,146.56077576,46857872.0,0.9480000138,56.424999237,0.9340240359,,0.9340240359
1531.6268311,,14.5,-0.006,0.4796865582,2.0119128227,2.5120842457,70.435752869,146.08300781,46739984.0,0.97299999,56.049999237,0.9490264058,,0.9490264058
1531.7791748,,14.448000908,-0.005,0.4775165319,2.0159196854,2.5010352135,69.495292664,145.36598206,46541068.0,0.9879999757,57.049999237,0.9600304365,,0.9600304365
1531.9316406,,14.379999161,-0.007,0.4606901407,2.0220983028,2.5099782944,66.561500549,144.17524719,46149380.0,1.0069999695,56.674999237,0.9790480137,,0.9790480137
1532.0839844,,14.409000397,-0.011,0.417121619,2.0216062069,2.5917375088,65.934700012,142.38267517,45543704.0,1.0180000067,56.424999237,0.9990384579,,0.9990384579
1532.2363281,,14.359000206,-0.014,0.3942195475,2.0235016346,2.6607787609,63.87620163,140.59815979,45020808.0,1.0329999924,57.049999237,1.0230047703,,1.0230047703
1532.3887939,,14.304999352,-0.014,0.4186923206,2.0242066383,2.6570129395,64.631759644,140.00454712,44739832.0,1.0369999409,56.799999237,1.025944829,,1.025944829
1532.5411377,,14.234000206,-0.012,0.4714361131,2.0263156891,2.6121442318,67.444610596,140.36427307,44971440.0,1.0490000248,57.299999237,1.002964735,,1.002964735
1532.6936035,,14.119999886,-0.007,0.491535157,2.0328159332,2.5940577984,71.560905457,141.67971802,45274912.0,1.0390000343,56.799999237,0.980992794,,0.980992794
1532.8459473,,14.05700016,-0.007,0.4854870737,2.0378031731,2.602971077,70.681892395,142.0255127,45524508.0,1.0230000019,57.049999237,0.9780176282,,0.9780176282
1532.9984131,,14.166999817,-0.006,0.4693693817,2.0391047001,2.6109807491,66.861862183,142.15681458,45425684.0,0.9909999967,58.674999237,0.9889760017,,0.9889760017
1533.1507568,,14.232000351,-0.006,0.4436603487,2.0406136513,2.6588461399,61.41135788,142.63244629,45674000.0,0.9679999948,57.424999237,0.9789518714,,0.9789518714
1533.3032227,,14.5,0.001,0.4566375613,2.0463063717,2.7308268547,64.750152588,144.8989563,46343528.0,0.9480000138,56.924999237,0.9489447474,,0.9489447474
1533.4555664,,14.461000443,0.003,0.4987801015,2.0482718945,2.7599070072,64.816711426,145.8505249,46657840.0,0.9350000024,56.424999237,0.925987184,,0.925987184
1533.6080322,,14.421999931,-0.002,0.5362823606,2.0365657806,2.7111177444,67.120651245,147.39671326,47164344.0,0.9190000296,57.424999237,0.918002367,,0.918002367
1533.760376,,14.378000259,-0.006,0.5128259659,2.0258927345,2.6392304897,65.311798096,147.27856445,47095020.0,0.9079999924,56.924999237,0.9190000296,,0.9190000296
1533.9128418,,14.438000679,-0.006,0.495300591,2.0237154961,2.5332548618,64.558052063,147.51853943,47173080.0,0.8960000277,56.424999237,0.9189928174,,0.9189928174
1534.0651855,,14.536000252,-0.002,0.5081535578,2.0284898281,2.5200417042,62.495494843,147.87982178,47309352.0,0.8909999728,56.549999237,0.9160016179,,0.9160016179
1534.2175293,,14.744998932,-0.003,0.5250979662,2.025257349,2.5449199677,59.693202972,149.662323,47890000.0,0.8849999905,56.049999237,0.9169983864,,0.9169983864
1534.3699951,,14.991999626,-0.007,0.5475261807,2.0074810982,2.5719134808,62.939102173,149.4216156,47841508.0,0.878000021,55.174999237,0.9160016179,,0.9160016179
1534.5223389,,14.470999718,-0.009,0.5428034663,2.0016171932,2.5430929661,63.626903534,148.71080017,47598580.0,0.8700000048,54.424999237,0.9169823527,,0.9169823527
1534.6748047,,14.244999886,-0.007,0.5595473647,2.0087177753,2.478208065,64.804748535,149.54003906,47839720.0,0.8669999838,56.549999237,0.9059736133,,0.9059736133
1534.8271484,,14.265999794,-0.007,0.5188173056,2.014295578,2.4770030975,61.379207611,148.58874512,47542160.0,0.8640000224,56.549999237,0.8949711323,,0.8949711323
1534.9796143,,14.211000443,-0.009,0.5154574513,2.0123558044,2.4081659317,64.003753662,148.23649597,47418864.0,0.871999979,57.174999237,0.8769903779,,0.8769903779
1535.131958,,14.187999725,-0.017000001,0.499784261,1.9985961914,2.3761024475,65.562400818,149.54101563,47873228.0,0.8820000291,57.299999237,0.8730000257,,0.8730000257
1535.2844238,,14.291999817,-0.022,0.4801074862,1.9970185757,2.3101584911,65.191009521,148.46485901,47453248.0,0.8999999762,56.299999237,0.8730888963,,0.8730888963
1535.4367676,,14.484999657,-0.025,0.439552635,2.0028283596,2.2621538639,66.436302185,146.66543579,46956272.0,0.9190000296,56.424999237,0.9100785255,,0.9100785255
1535.5892334,,14.590999603,-0.021,0.4303716123,2.0146253109,2.1851849556,65.379203796,139.99671936,44818844.0,0.9390000105,56.299999237,0.9591441154,,0.9591441154
1535.7415771,,14.562000275,-0.013,0.4438527226,2.0209095478,2.2338430882,67.118789673,138.3223877,44265300.0,0.9599999785,56.549999237,1.0190433264,,1.0190433264
1535.894043,,14.548999786,-0.002,0.4472587109,2.0233516693,2.3337597847,63.244972229,135.48771667,43339204.0,0.9779999852,56.799999237,1.0460000038,,1.0460000038
1536.0463867,,14.637999535,0.003,0.4464522004,2.0363032818,2.7058055401,61.155696869,136.79064941,43765364.0,0.9919999838,57.049999237,1.0459502935,,1.0459502935
1536.1988525,,14.628000259,-0.003,0.4492619634,2.0621323586,2.7987787724,60.966899872,138.57997131,44339848.0,0.9850000143,59.299999237,1.014913559,,1.014913559
1536.3511963,,14.350999832,-0.006,0.4754325747,2.0949931145,2.6434993744,60.100059509,140.4937439,44980980.0,0.9739999771,58.299999237,0.9789374471,,0.9789374471
1536.50354,,14.154000282,-0.003,0.4786702693,2.0932147503,2.3838331699,63.875904083,142.14961243,45475572.0,0.9570000172,57.674999237,0.939945519,,0.939945519
1536.6560059,,14.211000443,0.0040000002,0.4789949954,2.0665493011,2.2753460407,64.451972961,143.71383667,45987312.0,0.9470000267,57.299999237,0.905944705,,0.905944705
1536.8083496,,14.538999557,0.0,0.4602445066,2.0290243626,2.3387949467,70.247444153,146.08100891,46767760.0,0.9430000186,57.049999237,0.8830192685,,0.8830192685
1536.9608154,,14.878000259,-0.007,0.4408968091,2.0101799965,2.355959177,69.18119812,145.01641846,46376560.0,0.9409999847,57.174999237,0.8910672069,,0.8910672069
1537.1131592,,14.559000015,-0.009,0.4244677126,2.005200386,2.3021728992,67.057594299,145.37409973,46572016.0,0.9350000024,56.924999237,0.9120625257,,0.9120625257
1537.265625,,14.722000122,-0.009,0.4341132939,2.0053136349,2.2750649452,64.830619812,146.44059753,46845512.0,0.9190000296,56.799999237,0.9380672574,,0.9380672574
1537.4179688,,14.645998955,-0.005,0.4507264495,2.0087246895,2.3068974018,70.313156128,145.37934875,46516620.0,0.8999999762,56.174999237,0.9589831829,,0.9589831829
1537.5704346,,14.526000023,-0.002,0.4961744547,2.0148928165,2.3558821678,70.369194031,147.74859619,47226356.0,0.8899999857,54.924999237,0.9518557787,,0.9518557787
1537.7227783,,14.182001114,-0.002,0.5051804781,2.0130419731,2.3181216717,68.537879944,146.20355225,46854524.0,0.8820000291,54.424999237,0.9068847299,,0.9068847299
1537.8752441,,14.038999557,-0.006,0.4932310581,1.9985346794,2.3040335178,60.732322693,145.98358154,46729016.0,0.8759999871,56.549999237,0.8709294796,,0.8709294796
1538.0275879,,14.017999649,-0.005,0.4377487302,1.9822628498,2.4445483685,64.879005432,149.78543091,47905740.0,0.8759999871,56.799999237,0.8489999771,,0.8489999771
1538.1800537,,14.151000023,-0.001,0.4236901999,1.9730032682,2.6435217857,66.125602722,150.6125946,48182532.0,0.8809999824,56.424999237,0.8490127921,,0.8490127921
1538.3323975,,14.399000168,0.0,0.4238529503,1.973849535,2.7915260792,66.303596497,149.53736877,47868668.0,0.8939999938,57.424999237,0.8530768752,,0.8530768752
1538.4847412,,14.5,-0.001,0.4649513066,1.9862964153,2.7999742031,63.37387085,148.10418701,47368416.0,0.9169999957,55.799999237,0.8770816922,,0.8770816922
1538.637207,,14.430000305,0.001,0.4665969014,2.0165469646,3.2445716858,62.900497437,145.42454529,46539844.0,0.9480000138,56.174999237,0.9112337828,,0.9112337828
1538.7895508,,14.119000435,-0.001,0.4627066851,2.0782215595,3.4443621635,61.190101624,129.38031006,41408484.0,0.9549999833,56.299999237,0.9842620492,,0.9842620492
1538.9420166,,14.119999886,0.0040000002,0.421148181,2.147141695,3.2735507488,62.058998108,126.42728424,40462264.0,0.9580000043,56.299999237,1.0930769444,,1.0930769444
1539.0943604,,14.312999725,0.0049999999,0.4188287854,2.1573038101,2.8583333492,60.826068878,126.65232086,40480240.0,0.9779999852,56.674999237,1.1167860031,,1.1167860031
1539.2468262,,14.625,0.0070000002,0.4173398316,2.1082487106,2.5796682835,66.246795654,128.02607727,41033676.0,0.9860000014,56.674999237,1.0277309418,,1.0277309418
1539.3991699,,14.927000046,0.0020000001,0.4670272768,2.0457081795,2.4833076,65.268180847,140.60723877,44985564.0,1.003000021,58.424999237,0.9439134598,,0.9439134598
1539.5516357,,14.958000183,-0.007,0.4636754394,2.0229177475,2.4560649395,72.817405701,142.49432373,45523496.0,0.9950000048,57.924999237,0.9079807997,,0.9079807997
1539.7039795,,14.480999947,-0.008,0.4795338511,2.0273571014,2.5477054119,74.187850952,139.16767883,44606456.0,0.9710000157,57.049999237,0.9020360708,,0.9020360708
1539.8564453,,14.352000237,-0.005,0.4844172001,2.0416460037,2.6018702984,74.106773376,138.94035339,44435252.0,0.9419999719,57.299999237,0.9170512557,,0.9170512557
1540.0087891,,14.392999649,-0.003,0.5200675726,2.0530753136,2.5810673237,68.437004089,139.53355408,44676196.0,0.9240000248,56.924999237,0.9330224395,,0.9330224395
1540.1612549,,14.505000114,-0.006,0.5170078278,2.0468454361,2.5530672073,68.131408691,141.32141113,45174600.0,0.9169999957,55.299999237,0.9399807453,,0.9399807453
1540.3135986,,14.734998703,-0.005,0.4906837046,2.033249855,2.6785964966,70.119392395,142.87399292,45748284.0,0.9160000086,54.299999237,0.9339967966,,0.9339967966
1540.4659424,,14.737000465,-0.001,0.4703793228,2.0207509995,2.6829872131,68.36365509,145.01506042,46348356.0,0.9139999747,56.674999237,0.9329711795,,0.9329711795
1540.6184082,,14.668999672,0.001,0.4945015311,2.0054671764,2.6311664581,63.655197144,145.96972656,46750520.0,0.9070000052,56.674999237,0.9209647775,,0.9209647775
1540.770752,,14.463000298,0.003,0.4963972867,1.9972964525,2.4764969349,63.420948029,146.32524109,46803840.0,0.8980000019,56.924999237,0.9099832177,,0.9099832177
1540.9232178,,14.31000042,0.0060000001,0.4930110276,1.9962729216,2.4201793671,69.652023315,147.39723206,47164308.0,0.8889999986,56.799999237,0.9030063748,,0.9030063748
1541.0755615,,14.416999817,0.0089999996,0.4942925572,2.0144364834,2.4489068985,78.073066711,147.16099548,47100256.0,0.8730000257,56.424999237,0.9050071836,,0.9050071836
1541.2280273,,14.578000069,0.0089999996,0.485001415,2.0235052109,2.4549856186,82.242195129,147.75665283,47282092.0,0.8629999757,56.549999237,0.9079615474,,0.9079615474
1541.3803711,,14.593999863,0.0040000002,0.4742647409,2.0248024464,2.4221055508,79.809844971,147.99186707,47280344.0,0.8569999933,56.424999237,0.8959567547,,0.8959567547
1541.5328369,,14.343000412,0.0040000002,0.4552237988,2.0254034996,2.3850889206,78.496200562,147.63273621,47236884.0,0.8569999933,57.049999237,0.8779680133,,0.8779680133
1541.6851807,,14.399000168,0.003,0.4599743783,2.0262644291,2.3869936466,77.318412781,146.91569519,47072528.0,0.8579999804,56.549999237,0.8680264354,,0.8680264354
1541.8376465,,14.458000183,0.0040000002,0.4529204667,2.0173246861,2.5216755867,79.552383423,145.84729004,46672512.0,0.8569999933,56.299999237,0.8790705204,,0.8790705204
1541.9899902,,14.555000305,0.0060000001,0.4407867193,1.9985311031,2.555891037,76.241996765,145.96878052,46676032.0,0.8560000062,55.924999237,0.9010320306,,0.9010320306
1542.1424561,,14.729000092,0.0089999996,0.4866285324,1.9813703299,2.5619857311,73.731971741,146.08482361,46750308.0,0.8629999757,56.424999237,0.9110128284,,0.9110128284
1542.2947998,,14.56000042,0.0099999998,0.5231461525,1.9740099907,2.4692978859,68.147216797,145.95970154,46753064.0,0.8730000257,56.799999237,0.9149839878,,0.9149839878
1542.4472656,,14.602000237,0.0070000002,0.543245554,1.9765568972,2.4690001011,75.062400818,143.80230713,45998672.0,0.8909999728,56.674999237,0.9100577235,,0.9100577235
1542.5996094,,14.534000397,0.0040000002,0.4968183637,1.9907764196,2.472987175,74.883209229,139.52067566,44632020.0,0.9110000134,57.299999237,0.9280768633,,0.9280768633
1542.7519531,,14.56000042,0.0020000001,0.4698669016,2.0098490715,2.5328075886,77.421028137,138.09495544,44192624.0,0.9300000072,56.799999237,0.9520168304,,0.9520168304
1542.9044189,,14.593999863,-0.003,0.4410450757,2.0251324177,2.5828397274,70.377601624,137.98704529,44130484.0,0.9520000219,56.299999237,0.9590224028,,0.9590224028
1543.0567627,,14.475999832,-0.004,0.4349038601,2.0331969261,2.6168911457,71.182891846,138.5818634,44379724.0,0.9750000238,57.299999237,0.9660096169,,0.9660096169
1543.2092285,,14.338000298,-0.004,0.4272320867,2.0323898792,2.5731058121,69.060798645,140.96987915,45062376.0,0.9840000272,56.924999237,0.970102489,,0.970102489
1543.3615723,,14.359000206,-0.002,0.4298424423,2.029897213,2.5620353222,68.365539551,142.50579834,45633516.0,0.9869999886,57.799999237,1.0020215511,,1.0020215511
1543.5140381,,14.328000069,-0.003,0.4204007089,2.0291936398,2.5161106586,64.439399719,142.03834534,45443472.0,0.9750000238,56.799999237,1.0109903812,,1.0109903812
1543.6663818,,14.281001091,-0.004,0.4337688684,2.0275623798,2.4392464161,64.877853394,143.94300842,46040512.0,0.9739999771,56.674999237,1.0078870058,,1.0078870058
1543.8188477,,14.336000443,-0.007,0.4448558688,2.0181982517,2.4090719223,66.084434509,145.01916504,46395524.0,0.9629999995,56.674999237,0.9609134793,,0.9609134793
1543.9711914,,14.679999352,-0.007,0.4609790444,2.0178229809,2.4349167347,72.756607056,146.80955505,47003728.0,0.9549999833,56.424999237,0.9339167476,,0.9339167476
1544.1236572,,14.449999809,-0.004,0.4847625494,2.0235006809,2.5217909813,74.799179077,148.58721924,47541868.0,0.9399999976,56.924999237,0.908016026,,0.908016026
1544.276001,,14.392999649,-0.002,0.5050672889,2.0236680508,2.4920961857,70.480384827,147.99353027,47394580.0,0.9200000167,55.924999237,0.913009584,,0.913009584
1544.4284668,,14.461000443,-0.006,0.5141111612,2.0157048702,2.5309062004,64.371994019,147.86979675,47340924.0,0.90200001,56.924999237,0.9159967899,,0.9159967899
1544.5808105,,14.293999672,-0.005,0.483669132,2.0169000626,2.5010960102,63.439098358,146.79888916,46968484.0,0.8949999809,56.299999237,0.9150063992,,0.9150063992
1544.7331543,,14.362000465,-0.007,0.4576560259,2.0168988705,2.4441826344,63.786632538,146.32266235,46785124.0,0.8930000067,57.174999237,0.9170095921,,0.9170095921
1544.8856201,,14.333000183,-0.007,0.4402526319,2.0164580345,2.3831951618,66.125602722,145.97163391,46757528.0,0.8920000196,57.299999237,0.9210224152,,0.9210224152
1545.0379639,,14.281001091,-0.016000001,0.4435763955,2.0060155392,2.3660545349,66.321266174,146.80079651,46944224.0,0.898999989,56.924900055,0.927985549,,0.927985549
1545.1904297,,14.202999115,-0.014,0.4890006781,2.0108311176,2.3799552917,69.749801636,146.7961731,47027044.0,0.8989967704,56.799999237,0.9219999909,,0.9219999909
1545.3427734,,14.336000443,-0.015,0.5148142576,2.018630743,2.3939552307,69.689651489,145.24819946,46481948.0,0.8949959874,56.80039978,0.9220120311,,0.9220120311
1545.4952393,,14.515999794,-0.012,0.5201829672,2.0263240337,2.4787957668,70.380607605,145.3677063,46467848.0,0.8899943829,57.299198151,0.9269936085,,0.9269936085
1545.647583,,14.510000229,-0.01,0.5113679171,2.0323405266,2.616558075,72.135971069,144.17384338,46161640.0,0.882997632,56.30160141,0.9249735475,,0.9249735475
1545.8000488,,14.515999794,-0.002,0.4838326871,2.0424056053,2.6618916988,76.671791077,143.34100342,45848188.0,0.8800016046,58.298797607,0.9139391184,,0.9139391184
1545.9523926,,14.458000183,0.0049999999,0.4667665362,2.0437583923,2.6370801926,71.620491028,144.06274414,46140920.0,0.8810015917,57.548995972,0.8949879408,,0.8949879408
1546.1048584,,14.276000023,0.0049999999,0.4374671876,2.0333623886,2.5781419277,69.737983704,144.30128479,46194628.0,0.8830048442,56.302001953,0.8899999857,,0.8899999857
