DEPT,LITHOLOGY_GEOLINK,CALI,DRHO,NPHI,RHOB,PEF,GR,DTC,DTE,RDEP,SP,RSHA,RMED
2887.6538086,1.0,8.4919996262,0.0270000007,0.2046589106,2.2438747883,3.9988286495,31.108999252,92.930885315,89.158882141,35.46900177,57.603595734,7.0469999313,37.375
2887.8063965,1.0,8.4919996262,0.0280000009,0.2012244761,2.2363624573,3.8919103146,28.687999725,93.542678833,89.737342834,35.96900177,56.109600067,8.5629997253,53.437999725
2887.9587402,1.0,8.4919996262,0.0149999997,0.2042313814,2.2270064354,3.8641812801,25.797000885,93.971603394,90.251785278,43.46900177,57.231601715,6.7069997787,54.84400177
2888.111084,1.0,8.4919996262,0.0070000002,0.2066063732,2.2174732685,3.9774775505,22.625,93.933006287,90.142112732,55.84400177,57.609806061,6.1950001717,46.75
2888.2634277,1.0,8.4919996262,0.0,0.211699754,2.2128190994,4.2753224373,21.843999863,93.550613403,89.624076843,49.65599823,59.977191925,5.3090000153,38.812999725
2888.4157715,1.0,8.484000206,0.0,0.2116267085,2.2141678333,4.4756231308,21.327999115,93.232444763,89.447402954,40.625,57.606399536,4.617000103,33.15599823
2888.5683594,1.0,8.4919996262,0.0020000001,0.213725999,2.21676898,4.2399792671,21.281000137,92.970207214,89.248100281,28.733999252,57.858997345,4.7890000343,26.187999725
2888.7207031,1.0,8.4919996262,0.0070000002,0.2170635909,2.218657732,3.9216747284,22.172000885,92.502227783,88.715072632,23.827999115,58.790996552,4.2069997787,18.858999252
2888.8730469,1.0,8.4919996262,0.0140000004,0.2244260609,2.2230725288,3.719070673,21.75,92.145378113,88.308349609,20.75,57.542797089,3.6860001087,16.125
2889.0253906,1.0,8.4919996262,0.0179999992,0.2325306684,2.2354090214,3.7630977631,24.968999863,92.039894104,88.187080383,19.327999115,57.420001984,3.6819999218,15.991999626
2889.1779785,1.0,8.4919996262,0.0199999996,0.2326897085,2.2524926662,3.8239359856,27.452999115,91.800956726,88.058746338,17.797000885,58.671600342,3.8849999905,16.702999115
2889.3303223,1.0,8.4919996262,0.0320000015,0.2222208232,2.2682101727,3.8039069176,30.437999725,91.586509705,87.79864502,16.516000748,59.791698456,4.8090000153,17.406000137
2889.482666,1.0,8.4919996262,0.0359999985,0.2099186033,2.2833902836,3.7458174229,29.281000137,91.619270325,87.697898865,16.656000137,58.983100891,4.4489998817,16.781000137
2889.6350098,1.0,8.4919996262,0.0329999998,0.2001451254,2.2980327606,3.6318941116,29.297878265,91.90713501,87.961380005,17.077999115,60.292198181,4.6840000153,14.953000069
2889.7875977,1.0,8.4919996262,0.0280000009,0.1986588091,2.3097112179,3.5665056705,29.85064888,91.824996948,87.997375488,17.0,59.788200378,4.4730000496,13.788999557
2889.9399414,1.0,8.4919996262,0.0250000004,0.2046848536,2.3238401413,3.7241489887,31.927183151,91.75390625,87.839508057,16.281000137,58.296005249,4.25,13.258000374
2890.0922852,2.0,8.4919996262,0.0320000015,0.2181571722,2.3391811848,3.8170206547,35.161605835,91.024040222,87.197372437,14.843999863,60.170001984,5.4409999847,12.921999931
2890.2446289,2.0,8.4919996262,0.0240000002,0.2265963703,2.3521571159,3.8299117088,38.659255981,90.192672729,86.280570984,12.859000206,61.414394379,6.8090000153,12.046999931
2890.3969727,2.0,8.4919996262,0.0209999997,0.2223253548,2.3556950092,3.7752320766,40.690849304,89.621688843,85.69683075,11.390999794,59.170200348,6.3949999809,10.328000069
2890.5495605,2.0,8.4919996262,0.0109999999,0.2115260065,2.3494844437,3.9205288887,42.474208832,89.138999939,85.290206909,10.336000443,60.544803619,5.7230000496,9.4449996948
2890.7019043,2.0,8.4919996262,0.0080000004,0.2065615356,2.342433691,4.2503142357,45.728717804,89.496757507,85.663658142,9.2969999313,61.665794373,4.5780000687,9.1479997635
2890.854248,2.0,8.4919996262,0.0070000002,0.2101636082,2.3375782967,4.4463768005,51.788158417,89.883354187,85.962593079,8.484000206,60.293498993,5.3400001526,8.7580003738
2891.0065918,5.0,8.4919996262,0.0160000008,0.2144010067,2.3422560692,4.6814904213,56.254707336,88.534912109,84.758773804,8.1169996262,60.608203888,4.7890000343,8.3830003738
2891.1591797,5.0,8.4919996262,0.0309999995,0.2146698236,2.3659629822,4.9867887497,59.198997498,86.575973511,82.763084412,7.75,61.980197906,5.0980000496,7.8130002022
2891.3115234,5.0,8.4919996262,0.0450000018,0.2062993646,2.4070644379,4.9206008911,62.62620163,84.312812805,80.598182678,7.2699999809,61.731399536,5.0349998474,8.0550003052
2891.4638672,5.0,8.4919996262,0.0390000008,0.1957759708,2.4439241886,4.6718940735,63.376403809,83.343864441,79.58493042,7.0819997787,61.980396271,6.0310001373,9.2110004425
2891.6162109,5.0,8.4919996262,0.0160000008,0.1882951558,2.4495677948,4.6060976982,64.24269104,84.451820374,80.715080261,7.1840000153,61.606201172,8.6330003738,9.0550003052
2891.7687988,5.0,8.4919996262,0.0060000001,0.1867927462,2.4212417603,4.6661581993,59.685600281,85.982597351,82.172973633,7.492000103,61.726799011,6.0120000839,7.7699999809
2891.9211426,5.0,8.5080003738,-0.002,0.1873492002,2.3885858059,4.4033923149,58.937698364,87.031204224,83.105484009,8.2030000687,60.4220047,4.0469999313,7.2620000839
2892.0734863,5.0,8.5229997635,0.0020000001,0.1851418912,2.3828635216,4.0250964165,58.762218475,86.684295654,82.784431458,8.9530000687,62.920505524,5.0199999809,7.890999794
2892.2258301,5.0,8.5780000687,0.0140000004,0.1951468587,2.411008358,4.085144043,66.386520386,85.334625244,81.240402222,9.3439998627,64.477996826,6.8239998817,10.116999626
2892.378418,5.0,8.609000206,0.0240000002,0.2223367244,2.4603383541,4.1747665405,73.579200745,83.88218689,79.983963013,9.890999794,62.606800079,10.211000443,13.788999557
2892.5307617,5.0,8.5860004425,0.0250000004,0.2590332925,2.5050997734,4.1016669273,78.621292114,83.215103149,79.36831665,10.258000374,62.857597351,50.437999725,16.641000748
2892.6831055,5.0,8.5550003052,0.0089999996,0.2825158834,2.516658783,3.8936090469,76.305992126,83.105400085,79.395500183,10.562999725,63.854797363,13.147999763,15.281000137
2892.8354492,5.0,8.5550003052,0.0049999999,0.2811665237,2.4841477871,3.6497180462,71.92678833,84.213684082,80.437637329,10.843999863,63.105998993,25.983999252,12.421999931
2892.987793,5.0,8.5080003738,0.0060000001,0.2582185268,2.4264001846,3.473698616,64.927986145,85.694992065,81.922393799,11.022999763,63.107402802,8.859000206,10.593999863
2893.1403809,5.0,8.5550003052,0.0120000001,0.2296770066,2.3833968639,3.2859904766,58.688800812,86.267280579,82.455039978,10.883000374,63.981395721,5.7379999161,9.1949996948
2893.2927246,5.0,8.5860004425,0.0179999992,0.2104431987,2.3837246895,3.2830047607,58.95042038,85.434310913,81.678764343,10.593999863,64.106201172,5.8949999809,9.6479997635
2893.4450684,5.0,8.609000206,0.0329999998,0.2132414728,2.4249536991,3.2861442566,66.7109375,83.442230225,79.519493103,10.109000206,64.231506348,8.9530000687,11.609000206
2893.5974121,6.0,8.609000206,0.0399999991,0.2324216664,2.479896307,3.3762803078,81.010101318,80.856903076,76.914756775,10.015999794,64.544197083,12.687999725,13.656000137
2893.75,6.0,8.5860004425,0.0299999993,0.2516219616,2.5133900642,3.5514609814,87.297828674,79.995857239,76.235977173,10.251000404,65.285415649,14.230999947,13.699000359
2893.9023438,6.0,8.5860004425,0.0179999992,0.2561170459,2.5111339092,3.6950945854,85.051681519,80.924789429,77.045585632,10.680000305,64.170806885,13.156000137,12.531000137
2894.0546875,5.0,8.5629997253,0.0020000001,0.2450957,2.4897413254,3.7541282177,77.989379883,81.627304077,77.869422913,11.203000069,65.918800354,9.75,11.640999794
2894.2070313,5.0,8.5860004425,0.0049999999,0.2313163131,2.473849535,3.8338654041,71.380310059,82.142486572,78.309822083,11.609000206,66.415992737,9.0780000687,11.944999695
2894.3596191,5.0,8.609000206,0.0060000001,0.2302192301,2.4764368534,3.7498047352,74.709602356,82.022262573,78.235298157,11.569999695,65.169403076,11.163999557,12.883000374
2894.5119629,5.0,8.609000206,0.0099999998,0.2404937595,2.4984312057,3.689296484,81.449119568,81.736701965,77.838813782,11.194999695,65.609107971,17.0,14.578000069
2894.6643066,5.0,8.6169996262,0.0240000002,0.2578962445,2.5271263123,3.87428689,88.377105713,81.115905762,77.378952026,10.680000305,67.540397644,21.5,14.781000137
2894.8166504,6.0,8.5860004425,0.0540000014,0.2691828012,2.5471551418,4.052857399,89.686302185,81.483398438,77.697090149,9.9530000687,65.917198181,17.031000137,14.272999763
2894.9689941,6.0,8.5389995575,0.0649999976,0.2731425464,2.5527379513,3.9637291431,88.620193481,83.093978882,79.151985168,9.265999794,65.41960144,21.077999115,12.383000374
2895.121582,6.0,8.5389995575,0.050999999,0.2645380199,2.5365624428,3.7948400974,85.597396851,85.45941925,81.736083984,8.625,66.42199707,10.187999725,9.1479997635
2895.2739258,6.0,8.4919996262,0.0320000015,0.2495600879,2.4870765209,3.7454645634,76.977966309,88.484382629,84.638656616,7.8870000839,67.664093018,7.0900001526,6.492000103
2895.4262695,6.0,8.4919996262,0.0270000007,0.2329564393,2.4155094624,4.0354614258,63.232570648,90.783714294,86.919494629,7.2620000839,65.231803894,4.4019999504,5.3979997635
2895.5786133,6.0,8.4919996262,0.0199999996,0.2225093096,2.3573987484,4.3232965469,52.367988586,92.216468811,88.384559631,6.742000103,65.731506348,3.992000103,5.3949999809
2895.7312012,6.0,8.4919996262,0.0189999994,0.2191605121,2.3303539753,4.5078015327,48.001300812,92.731002808,88.905693054,6.3319997787,66.043395996,4.1760001183,5.5120000839
2895.8835449,2.0,8.4919996262,0.0140000004,0.2151174694,2.3236005306,4.4458622932,48.409656525,92.230911255,88.406211853,5.984000206,66.165397644,4.125,5.5349998474
2896.0358887,2.0,8.484000206,0.0189999994,0.2125066668,2.3229384422,4.3601331711,50.687648773,91.500968933,87.715042114,5.8010001183,64.544799805,4.3159999847,5.5
2896.1882324,2.0,8.4919996262,0.0160000008,0.2083593011,2.3256959915,4.443007946,50.472457886,90.645263672,86.765609741,5.7189998627,65.670402527,4.1129999161,5.5269999504
2896.3408203,2.0,8.4919996262,0.023,0.2081611454,2.3319466114,4.4477534294,52.622699738,89.868927002,85.923019409,5.6449999809,67.164604187,4.1840000153,5.6020002365
2896.4931641,2.0,8.4919996262,0.0219999999,0.2125373632,2.3401060104,4.3709516525,51.90719986,89.463699341,85.657196045,5.6020002365,66.104598999,4.4409999847,5.4489998817
2896.6455078,2.0,8.4919996262,0.0149999997,0.211992532,2.3454310894,4.3414182663,52.649990082,89.702194214,85.811508179,5.507999897,65.23210144,4.109000206,5.1840000153
2896.7978516,2.0,8.5080003738,0.003,0.2127574682,2.3429858685,4.6024985313,48.906398773,89.926368713,86.124794006,5.4489998817,65.916595459,3.9470000267,4.9019999504
2896.9501953,2.0,8.5080003738,0.0089999996,0.2057371885,2.3345909119,4.9131441116,49.157752991,89.954536438,86.063270569,5.3870000839,65.04360199,4.0980000496,4.8520002365
2897.1027832,2.0,8.5229997635,0.0219999999,0.2017101347,2.3354382515,5.002263546,50.258602142,89.297813416,85.476013184,5.4299998283,65.422798157,4.3870000839,4.8709998131
2897.255127,2.0,8.5229997635,0.0329999998,0.1934246272,2.3553786278,4.7724547386,52.939552307,87.866722107,84.092811584,5.4019999504,66.919204712,4.2030000687,4.8979997635
2897.4074707,2.0,8.5389995575,0.0309999995,0.1860682964,2.3882098198,4.4325881004,53.908000946,86.412025452,82.553894043,5.375,67.664596558,4.6799998283,5.0980000496
2897.5598145,2.0,8.5629997253,0.0209999997,0.1793060452,2.41832757,4.1757454872,55.161205292,84.766212463,81.036567688,5.4019999504,65.542098999,4.6799998283,5.3439998627
2897.7124023,2.0,8.5860004425,0.0189999994,0.1749502867,2.4367375374,4.0161809921,58.41450119,83.381141663,79.456619263,5.4180002213,64.989997864,5.4569997787,5.5469999313
2897.8647461,2.0,8.5780000687,0.0209999997,0.1708701551,2.445884943,3.7606506348,61.065952301,82.475906372,78.520744324,5.3870000839,67.791999817,5.1719999313,5.6209998131
2898.0170898,2.0,8.5860004425,0.0240000002,0.1709229797,2.4540333748,3.5425479412,62.903743744,82.009597778,78.24256134,5.367000103,67.164596558,6.0,5.6370000839
2898.1694336,5.0,8.5939998627,0.0260000005,0.1780678481,2.464274168,3.2606055737,61.501804352,81.642501831,77.773765564,5.2849998474,65.043800354,5.992000103,5.8010001183
2898.3220215,5.0,8.609000206,0.0280000009,0.1774042696,2.4723713398,3.014721632,62.631202698,81.354751587,77.59765625,5.2150001526,65.546600342,5.8159999847,6.015999794
2898.4743652,5.0,8.609000206,0.0270000007,0.1782702357,2.4731647968,2.9282627106,64.568107605,81.59299469,77.85585022,5.1640000343,66.667900085,7.8090000153,5.7810001373
2898.626709,5.0,8.6479997635,0.0120000001,0.1741964817,2.4651687145,3.0921282768,67.749000549,81.855194092,78.029197693,5.1680002213,66.604301453,5.734000206,5.3979997635
2898.7790527,5.0,8.7189998627,0.0049999999,0.1824267656,2.4521660805,3.1718828678,67.124298096,82.248062134,78.338317871,5.1880002022,65.543998718,5.5510001183,5.1129999161
2898.9313965,5.0,8.7189998627,0.001,0.1814073771,2.4444243908,3.0987837315,66.68850708,81.857040405,78.043998718,5.242000103,66.171607971,5.617000103,5.4340000153
2899.0839844,5.0,8.765999794,0.0020000001,0.1774606705,2.4534442425,2.9644510746,67.01260376,81.307006836,77.421798706,5.3319997787,68.412399292,6.8790001869,5.859000206
2899.2363281,5.0,8.7889995575,0.0020000001,0.1734758019,2.4789683819,3.1053366661,70.939102173,80.973724365,77.043411255,5.507999897,66.666900635,9.9060001373,6.1599998474
2899.3886719,5.0,8.7889995575,0.0120000001,0.1767414659,2.5131664276,3.3151059151,71.629310608,79.839675903,76.102798462,5.8280000687,65.984809875,6.0,6.4019999504
2899.5410156,5.0,8.765999794,0.0189999994,0.1740898639,2.5498080254,3.3809230328,74.32131958,79.26083374,75.538795471,6.1290001869,68.355201721,10.359000206,7.0590000153
2899.6936035,6.0,8.7889995575,0.0149999997,0.1740644276,2.5830585957,3.3327920437,79.53099823,78.897621155,75.118156433,6.2969999313,67.855804443,10.272999763,8.2189998627
2899.8459473,6.0,8.765999794,0.001,0.1770767719,2.6047458649,3.2682626247,89.199317932,78.492393494,74.641349792,6.367000103,67.793899536,13.069999695,9.0310001373
2899.998291,6.0,8.765999794,0.0089999996,0.182710737,2.6103713512,3.4324934483,96.257110596,78.812988281,75.031257629,6.4219999313,68.357406616,14.836000443,9.4300003052
2900.1506348,6.0,8.75,0.0149999997,0.2078867555,2.6079125404,3.7402100563,100.69361115,79.903083801,76.055900574,6.3629999161,69.230201721,13.984000206,9.2810001373
2900.3032227,6.0,8.7580003738,0.0120000001,0.2287299484,2.603089571,3.8705489635,104.20140076,81.212425232,77.29246521,6.3709998131,68.734603882,13.796999931,8.4530000687
2900.4555664,6.0,8.75,0.0049999999,0.2452591658,2.5892140865,3.7294471264,108.37199402,82.332199097,78.37008667,6.4260001183,69.855201721,11.319999695,7.2620000839
2900.6079102,7.0,8.75,-0.002,0.2409119904,2.5676016808,3.3849053383,106.49689484,82.785499573,79.052116394,6.359000206,69.355003357,9.3199996948,6.7150001526
2900.7602539,7.0,8.75,0.001,0.2321974635,2.5507535934,3.3261008263,104.55639648,82.963447571,79.160652161,6.2849998474,68.731300354,11.343999863,6.9299998283
2900.9125977,7.0,8.75,0.0070000002,0.2314149439,2.5462760925,3.3893477917,100.44181824,82.595214844,78.798965454,6.1560001373,68.91859436,11.75,7.3520002365
2901.0651855,6.0,8.7189998627,0.0140000004,0.2329358011,2.5513453484,3.6064510345,102.8197937,82.284805298,78.463218689,6.0199999809,69.286811829,13.496999741,7.8759999275
2901.2175293,6.0,8.7270002365,0.0140000004,0.2299960703,2.5587358475,3.7465705872,104.00230408,82.355895996,78.564804077,6.0739998817,68.293502808,12.515999794,8.0550003052
2901.369873,6.0,8.7189998627,0.003,0.231907621,2.5645895004,3.4787886143,105.44130707,83.058082581,79.135238647,6.1519999504,68.60710144,13.140999794,8.2810001373
2901.5222168,6.0,8.7030000687,-0.006,0.2405256033,2.5647838116,3.347445488,107.49889374,83.642593384,79.824668884,6.2030000687,69.294792175,12.828000069,8.265999794
2901.6748047,6.0,8.7189998627,-0.006,0.2485556751,2.5587060452,3.6267120838,106.80580902,84.240882874,80.341262817,6.2769999504,70.408218384,12.465000153,7.7210001945
2901.8271484,6.0,8.7270002365,-0.001,0.2621977031,2.5546576977,4.1603717804,105.8026886,84.646102905,80.550384521,6.2849998474,68.917701721,11.296999931,7.125
2901.9794922,6.0,8.7189998627,0.001,0.2721037269,2.5587444305,4.391283989,99.371292114,84.441543579,80.667106628,6.1950001717,68.730903625,9.5699996948,6.8239998817
2902.1318359,6.0,8.7189998627,-0.005,0.276358515,2.5669565201,3.9442851543,97.068412781,84.500457764,80.618682861,6.0700001717,68.671607971,12.741999626,7.2890000343
2902.2844238,6.0,8.7270002365,-0.012,0.2696310878,2.5720000267,3.4981648922,100.46099854,84.168762207,80.377754211,5.984000206,70.916000366,12.875,7.8010001183
2902.4367676,6.0,8.7270002365,-0.009,0.2594936788,2.5720596313,3.2378380299,107.63251495,83.883216858,80.026901245,6.0040001869,70.290893555,13.046999931,7.7230000496
2902.5891113,7.0,8.7270002365,0.0020000001,0.2560839653,2.5730271339,3.1367628574,112.30970001,83.144012451,79.292709351,6.0349998474,68.98160553,10.008000374,7.1599998474
2902.7414551,6.0,8.7270002365,0.0199999996,0.2479345798,2.5774166584,2.9888188839,110.23847961,82.177078247,78.378005981,6.007999897,69.357803345,11.5,7.3520002365
2902.8937988,6.0,8.7189998627,0.0340000018,0.2337604314,2.5824668407,2.8759055138,103.04890442,81.095207214,77.273887634,5.9299998283,70.478401184,11.194999695,7.6370000839
2903.0463867,6.0,8.7189998627,0.0340000018,0.2182941139,2.5854125023,2.8169453144,94.240287781,80.090805054,76.228393555,5.734000206,68.85559845,8.6169996262,7.5
2903.1987305,6.0,8.7270002365,0.0299999993,0.2087630779,2.5803499222,2.7829406261,88.185096741,79.661201477,75.652908325,5.4730000496,68.607208252,8.8129997253,7.0859999657
2903.3510742,6.0,8.7189998627,0.0260000005,0.2034973353,2.5636370182,2.745847702,86.371292114,79.766838074,75.864601135,5.1599998474,69.354797363,10.203000069,6.9180002213
2903.503418,6.0,8.7270002365,0.0209999997,0.2026648223,2.5360820293,2.6510546207,84.05859375,80.879440308,77.039299011,4.8520002365,68.605400085,10.937999725,6.6519999504
2903.6560059,6.0,8.7189998627,0.0149999997,0.2010282725,2.5020961761,2.6848654747,81.296203613,82.429046631,78.627067566,4.632999897,68.230201721,8.7270002365,5.5859999657
2903.8083496,6.0,8.7189998627,0.0130000003,0.1965026855,2.4741475582,2.6431617737,76.056991577,83.786888123,79.969573975,4.4800000191,67.98059845,5.5739998817,4.6560001373
2903.9606934,6.0,8.7189998627,0.0170000009,0.1908300221,2.4648525715,2.7440736294,72.311698914,84.417877197,80.637626648,4.4140000343,67.730804443,4.984000206,4.3709998131
2904.1130371,5.0,8.734000206,0.0170000009,0.1877322197,2.477704525,2.7904405594,71.500297546,84.23853302,80.451446533,4.3439998627,67.605003357,5.2150001526,4.4569997787
2904.265625,5.0,8.7189998627,0.0040000002,0.1884390414,2.5013749599,3.0655536652,71.699401855,83.619636536,79.763069153,4.367000103,66.989006042,6.6209998131,4.7810001373
2904.4179688,5.0,8.7189998627,-0.013,0.1923955083,2.5192625523,3.2386569977,75.251106262,82.68006134,78.80229187,4.4730000496,69.478599548,5.9340000153,5.0819997787
2904.5703125,5.0,8.7270002365,-0.015,0.1956203282,2.5315189362,3.6487772465,75.948722839,81.902359009,78.072975159,4.7189998627,67.981803894,6.9609999657,5.4800000191
2904.7226563,5.0,8.7189998627,-0.007,0.1988385767,2.5498025417,4.1336746216,82.634719849,81.438026428,77.350906372,4.8979997635,68.479598999,7.7150001526,6.132999897
2904.8752441,5.0,8.6949996948,0.0049999999,0.2015393674,2.5757918358,4.5518527031,88.702400208,80.212982178,76.391662598,5.0549998283,67.609603882,8.7189998627,6.8049998283
2905.0275879,5.0,8.6949996948,0.0080000004,0.2076611817,2.587331295,3.8817338943,93.186203003,79.89969635,76.003173828,5.2230000496,68.728996277,10.694999695,7.3629999161
2905.1799316,6.0,8.6949996948,0.0099999998,0.2161965817,2.5676834583,3.0923235416,92.059898376,79.89969635,76.106033325,5.4019999504,67.480003357,10.680000305,7.2890000343
2905.3322754,6.0,8.6949996948,0.0120000001,0.2150924057,2.5326344967,2.6709518433,90.123298645,79.934310913,76.197242737,5.4879999161,66.859207153,8.234000206,6.5310001373
2905.4846191,6.0,8.6800003052,-0.001,0.2033575922,2.5121994019,2.6414055824,89.063102722,80.237182617,76.432197571,5.5469999313,68.853996277,7.7379999161,5.8130002022
2905.637207,6.0,8.6800003052,-0.016000001,0.1901655793,2.5153377056,2.8974175453,89.114997864,79.99395752,76.171531677,5.4770002365,67.602401733,7.9450001717,5.5
2905.7895508,6.0,8.6479997635,-0.001,0.1892853677,2.5394134521,3.9644036293,85.991889954,78.61240387,74.849220276,5.1909999847,66.481803894,7.7620000839,5.6719999313
2905.9418945,6.0,8.609000206,0.0439999998,0.1966469586,2.5798795223,5.4623508453,80.920776367,77.906356812,73.978347778,4.8400001526,66.979400635,7.6209998131,6.1799998283
2906.0942383,6.0,8.5860004425,0.0759999976,0.2050756216,2.6055800915,5.6800084114,70.172676086,79.61630249,75.693115234,4.5630002022,65.981002808,13.647999763,6.3200001717
2906.2468262,6.0,8.5550003052,0.057,0.2193179429,2.5675828457,5.0600476265,60.602401733,82.907966614,79.042327881,4.3090000153,65.98500061,19.812999725,4.984000206
2906.3991699,2.0,8.5550003052,0.0250000004,0.2313195616,2.471768856,4.4520339966,53.560245514,86.694869995,82.868171692,4.0819997787,67.231002808,3.7290000916,3.8090000153
2906.5515137,2.0,8.5550003052,0.0120000001,0.2332563847,2.386068821,4.4731554985,51.846355438,89.964401245,86.159317017,3.9260001183,67.227996826,3.4670000076,3.6210000515
2906.7038574,2.0,8.5629997253,0.0070000002,0.2196352482,2.3614373207,4.5698561668,53.318809509,90.214012146,86.334495544,3.7030000687,65.356201172,4.0120000839,3.742000103
2906.8564453,2.0,8.5860004425,0.0,0.2025614381,2.3813385963,4.4791522026,56.947601318,88.524681091,84.801567078,3.4820001125,65.47820282,3.7300000191,3.7730000019
2907.0087891,2.0,8.5780000687,-0.003,0.1925015002,2.404047966,4.2148189545,59.939300537,87.985206604,84.215858459,3.4079568386,64.606002808,3.8589999676,3.5980000496
2907.1611328,2.0,8.609000206,0.0060000001,0.1907518208,2.423899889,4.10135746,60.754657745,87.723007202,83.922103882,3.3809440136,64.608009338,3.7269999981,3.4079999924
2907.3134766,2.0,8.6949996948,0.0189999994,0.1944415718,2.4554972649,3.7004213333,63.661056519,87.232208252,83.396141052,3.3459517956,65.859809875,3.6129999161,3.4979999065
2907.4658203,2.0,8.7189998627,0.0199999996,0.1980505288,2.488104105,3.3394150734,66.8203125,86.549118042,82.533210754,3.3159887791,68.226394653,3.8139998913,3.9000000954
2907.6184082,2.0,8.7189998627,0.0080000004,0.2013132125,2.4942536354,2.9749360085,71.369796753,85.313262939,81.579017639,3.3091664314,65.358001709,6.8239998817,4.4770002365
2907.770752,2.0,8.7189998627,0.003,0.1999031752,2.4737248421,2.954921484,69.748298645,84.693504333,80.900680542,3.3611860275,65.982902527,5.3319997787,4.4650001526
2907.9230957,6.0,8.7189998627,0.0,0.198484078,2.45267272,2.9059839249,68.687705994,84.9895401,81.249153137,3.4773461819,67.168403625,5.617000103,4.0700001717
2908.0754395,6.0,8.7030000687,-0.004,0.1966473013,2.4503998756,2.8964550495,68.507209778,85.667556763,81.776504517,3.6933574677,67.417297363,5.015999794,3.7829999924
2908.2280273,6.0,8.7189998627,-0.004,0.1989639401,2.4685893059,3.1824257374,73.029747009,85.050720215,81.337593079,3.9167711735,66.986595154,4.5590000153,3.7290000916
2908.3803711,6.0,8.7270002365,0.0,0.2080975324,2.5063486099,3.9383189678,82.319061279,84.050621033,80.269538879,4.1573495865,68.72819519,5.1570000648,4.1640000343
2908.5327148,6.0,8.7189998627,0.0020000001,0.2158975601,2.5538172722,4.136724472,96.707336426,82.643318176,78.918739319,4.3755192757,68.230499268,8.890999794,5.4299998283
2908.6850586,6.0,8.7189998627,-0.002,0.2213722169,2.5875382423,3.9647114277,108.76111603,81.509010315,77.744285583,4.6996202469,67.91860199,11.522999763,6.6290001869
2908.8376465,7.0,8.7189998627,-0.009,0.2252185047,2.6064174175,3.7886896133,115.67454529,80.903450012,76.930244446,5.0879297256,68.296394348,12.038999557,7.1370000839
2908.9899902,7.0,8.7189998627,0.0,0.2353184521,2.6299259663,4.9383816719,111.47301483,80.376701355,76.494003296,5.6899614334,69.354804993,12.468999863,7.396999836
2909.142334,7.0,8.7030000687,0.0179999992,0.247465089,2.6674656868,5.1759810448,105.86077881,80.424095154,76.609573364,6.2897820473,69.231407166,12.437999725,8.0860004425
2909.2946777,6.0,8.6949996948,0.0299999993,0.2552945316,2.7029612064,5.1624917984,96.996391296,80.888160706,76.999839783,6.7774887085,69.482208252,14.288999557,9.1719999313
2909.4470215,6.0,8.6949996948,0.0209999997,0.2629723251,2.7137923241,4.2230367661,94.752601624,81.26083374,77.4347229,7.0824627876,70.234809875,15.265999794,9.9770002365
2909.5996094,6.0,8.6949996948,0.0130000003,0.2793796659,2.6975264549,4.2463388443,96.382003784,81.831497192,77.999015808,7.371486187,72.599205017,16.577999115,10.25
2909.7519531,6.0,8.6949996948,0.0080000004,0.3063069582,2.6726799011,4.3523688316,98.571014404,82.069999695,78.326820374,7.5231695175,70.480003357,17.422000885,10.296999931
2909.9042969,6.0,8.6949996948,0.0070000002,0.324342221,2.657916069,4.5827131271,103.56150055,82.342704773,78.472488403,7.6291942596,69.85760498,16.031000137,10.328000069
2910.0566406,6.0,8.6949996948,-0.002,0.3250027597,2.6477777958,5.0268507004,102.63451385,82.856994629,78.73324585,7.7501635551,70.854202271,15.765999794,10.328000069
2910.2092285,6.0,8.6719999313,-0.011,0.3133870065,2.6353390217,4.934387207,108.55940247,82.785842896,78.921966553,7.8522624969,69.732398987,16.625,10.227000237
2910.3615723,6.0,8.6639995575,-0.014,0.3065648675,2.6230409145,5.0548233986,107.44120789,83.000297546,79.096076965,7.9339056015,70.170501709,16.062999725,10.147999763
2910.513916,6.0,8.6639995575,-0.006,0.3075768054,2.6227624416,4.9449567795,109.43299866,82.976600647,79.19002533,7.8747501373,71.728797913,16.266000748,10.227000237
2910.6662598,6.0,8.6639995575,0.0149999997,0.3096878529,2.6347606182,4.9175114632,106.3117981,82.630348206,78.70539093,7.7182741165,70.355003357,17.0,10.484000206
2910.8188477,6.0,8.6479997635,0.0390000008,0.3089995682,2.6489171982,4.6118764877,105.55260468,81.259613037,77.362228394,7.2634620667,69.732200623,17.141000748,10.703000069
2910.9711914,6.0,8.640999794,0.0520000011,0.3047321737,2.6567025185,4.2623252869,102.31460571,79.54271698,75.804069519,6.4717531204,70.107803345,17.391000748,10.671999931
2911.1235352,6.0,8.6169996262,0.050999999,0.2968189418,2.6503179073,4.4649682045,103.30499268,78.444999695,74.680023193,5.6938672066,71.227294922,16.531000137,9.6949996948
2911.2758789,6.0,8.609000206,0.0370000005,0.2746034563,2.619764328,4.4449696541,98.30128479,78.359718323,74.568084717,4.9873814583,68.917297363,12.046999931,7.5120000839
2911.4282227,6.0,8.5780000687,0.0179999992,0.2382480055,2.564842701,4.4254617691,90.977264404,79.701210022,75.721282959,4.6013736725,68.480804443,11.227000237,5.1449999809
