DEPT,LITHOLOGY_GEOLINK,CALI,DRHO,NPHI,RHOB,PEF,GR,DTC,DTS,RDEP,SP,RSHA,RMED
2965.625,,17.74600029,0.0441999994,,2.4679999352,4.5050001144,50.457000732,99.573997498,,1.3630000353,60.576000214,,1.3329999447
2965.75,,17.746999741,0.0401000008,,2.4679999352,4.5130000114,51.064998627,99.286003113,,1.3509999514,57.972000122,,1.3300000429
2965.8752441,,17.760000229,0.0406000018,,2.4679999352,4.5300002098,51.577999115,98.85900116,,1.3380000591,56.058998108,,1.3339999914
2966.0002441,,17.7689991,0.0447999984,,2.4679999352,4.5430002213,51.891998291,98.333999634,,1.3270000219,57.755001068,,1.3389999866
2966.1247559,,17.766000748,0.0516999997,,2.4690001011,4.5500001907,51.803001404,97.875,,1.3170000315,62.15599823,,1.3450000286
2966.25,,17.756999969,0.059799999,,2.4709999561,4.5580000877,51.396999359,97.593002319,,1.3090000153,67.153999329,,1.3519999981
2966.375,,17.749000549,0.0669,,2.4730000496,4.5879998207,51.224998474,97.512001038,,1.3090000153,70.595001221,,1.3569999933
2966.4995117,,17.752000809,0.0693000033,,2.4730000496,4.6770000458,51.208000183,97.648002625,,1.3129999638,70.779998779,,1.3569999933
2966.6245117,,17.763999939,0.0653999969,,2.4709999561,4.8619999886,51.247001648,97.952003479,,1.32099998,67.318000793,,1.3569999933
2966.75,,17.777000427,0.0601999983,,2.4679999352,5.0669999123,51.26499939,98.282997131,,1.3300000429,63.205001831,,1.3569999933
2966.875,,17.791000366,0.0555999987,,2.4660000801,5.228000164,51.266998291,98.550003052,,1.3400000334,60.782001495,,1.3569999933
2967.0,,17.808000565,0.0524000004,,2.4649999142,5.3000001907,50.962001801,98.777000427,,1.3480000496,60.653999329,,1.3530000448
2967.125,,17.827999115,0.0498999991,,2.4670000076,5.2610001564,50.495998383,99.021003723,,1.3530000448,62.410999298,,1.3450000286
2967.25,,17.843999863,0.0454000011,,2.4719998837,5.1430001259,49.972000122,99.314002991,,1.3600000143,64.662002563,,1.3380000591
2967.375,,17.843000412,0.0390999988,,2.4790000916,5.0359997749,49.443000793,99.623001099,,1.3680000305,64.632003784,,1.3459999561
2967.5002441,,17.826000214,0.0353999995,,2.486000061,4.9670000076,48.926998138,99.752998352,,1.3769999743,62.138999939,,1.3539999723
2967.6252441,,17.799999237,0.0366000012,,2.4909999371,4.9109997749,48.587001801,99.660003662,,1.3899999857,58.263999939,,1.3669999838
2967.7504883,,17.770999908,0.0423999988,,2.4930000305,4.8319997787,48.354000092,99.297996521,,1.4060000181,54.375999451,,1.3830000162
2967.875,,17.747999191,0.0493000001,,2.4909999371,4.6939997673,48.470001221,98.816001892,,1.4279999733,51.823001862,,1.3980000019
2968.0,,17.74200058,0.0518999994,,2.4869999886,4.5069999695,48.909000397,98.321998596,,1.4559999704,51.576000214,,1.4069999456
2968.125,,17.743000031,0.0504000001,,2.4830000401,4.3649997711,49.442001343,97.910003662,,1.4880000353,52.138000488,,1.4170000553
2968.2502441,,17.73900032,0.0467999987,,2.4790000916,4.3109998703,49.618999481,97.589004517,,1.5210000277,51.821998596,,1.4299999475
2968.3747559,,17.722000122,0.0445000008,,2.4760000706,4.3340001106,49.51599884,97.317001343,,1.5559999943,50.533000946,,1.4450000525
2968.4997559,,17.691999435,0.0467999987,,2.4739999771,4.3930001259,49.157001495,97.029998779,,1.5839999914,48.612998962,,1.4620000124
2968.625,,17.659000397,0.0555000007,,2.4739999771,4.4429998398,48.608001709,96.667999268,,1.6059999466,46.714000702,,1.4830000401
2968.75,,17.6439991,0.0654999986,,2.4760000706,4.4629998207,48.013000488,96.257011414,,1.6230000257,45.75799942,,1.5049999952
2968.8745117,,17.649999619,0.0713,,2.4769999981,4.4749999046,47.52299881,95.878997803,,1.6339999437,45.84400177,,1.5180000067
2968.9997559,,17.665000916,0.0710000023,,2.4769999981,4.4819998741,47.111999512,95.695999146,,1.6410000324,46.541000366,,1.5290000439
2969.125,,17.676000595,0.065200001,,2.4779999256,4.501999855,47.089000702,95.789001465,,1.6460000277,47.599998474,,1.5279999971
2969.25,,17.669000626,0.057599999,,2.4809999466,4.5659999847,47.298999786,96.150001526,,1.6490000486,48.666999817,,1.5099999905
2969.375,,17.63699913,0.0562999994,,2.4909999371,4.7459998131,47.60200119,96.552001953,,1.6529999971,49.145999908,,1.4919999838
2969.5,,17.596000671,0.0579000004,,2.5130000114,5.013999939,47.909999847,96.220001221,,1.6560000181,47.763000488,,1.4850000143
2969.625,,17.565000534,0.056499999,,2.5439999104,5.2870001793,48.209999084,95.266990662,,1.6599999666,44.750999451,,1.4789999723
2969.75,,17.552000046,0.0520000011,,2.5780000687,5.492000103,47.754001617,93.656997681,,1.6519999504,40.833999634,,1.4800000191
2969.8752441,,17.559000015,0.0474000014,,2.6040000916,5.5689997673,46.910999298,91.98500061,,1.6380000114,37.10100174,,1.4880000353
2970.0002441,,17.579000473,0.0478999987,,2.6089999676,5.486000061,46.548000336,90.922996521,,1.6169999838,34.798000336,,1.4930000305
2970.1254883,,17.597999573,0.0546999983,,2.5869998932,5.2899999619,46.833000183,91.125999451,,1.5889999866,35.340000153,,1.4780000448
2970.25,,17.614999771,0.0612000003,,2.5539999008,5.0580000877,47.554000854,92.314002991,,1.5579999685,38.98500061,,1.4620000124
2970.375,,17.631000519,0.063000001,,2.5230000019,4.8000001907,48.450000763,94.289001465,,1.5379999876,44.338001251,,1.4479999542
2970.5002441,,17.648000717,0.0595999993,,2.5,4.5289998055,49.466999054,96.314002991,,1.5249999762,49.916000366,,1.4340000153
2970.6252441,,17.663000107,0.0535999984,,2.489000082,4.2649998665,49.942001343,97.910003662,,1.5130000114,54.119998932,,1.4220000505
2970.7497559,,17.665000916,0.0511000007,,2.486000061,4.0599999428,49.942001343,98.940994263,,1.5010000467,55.437999725,,1.4140000343
2970.8747559,,17.638999939,0.0524000004,,2.486000061,3.9409999847,49.645000458,99.424003601,,1.4880000353,51.419998169,,1.4069999456
2971.0,,17.583999634,0.0562999994,,2.486000061,3.867000103,49.237998962,99.661003113,,1.4670000076,44.965000153,,1.4010000229
2971.1245117,,17.5,0.0615999997,,2.4869999886,3.8239998817,48.743000031,99.880996704,,1.4409999847,37.881000519,,1.3949999809
2971.2495117,,17.392999649,0.0667999983,,2.4869999886,3.8039999008,48.553001404,100.14299774,,1.4160000086,31.773000717,,1.3899999857
2971.3747559,,17.284000397,0.0700000003,,2.4869999886,3.8010001183,48.570999146,100.42299652,,1.3910000324,28.027999878,,1.3869999647
2971.5,,17.197000504,0.0693999976,,2.4869999886,3.8210000992,48.666000366,100.64299774,,1.3739999533,28.142999649,,1.3839999437
2971.625,,17.131999969,0.067400001,,2.4849998951,3.8910000324,48.728000641,100.77400208,,1.3700000048,31.163000107,,1.3849999905
2971.75,,17.090000153,0.0653000027,,2.4830000401,4.006000042,48.76599884,100.77200317,,1.375,36.097000122,,1.3860000372
2971.875,,17.068000793,0.0640999973,,2.4790000916,4.1370000839,49.098999023,100.61901093,,1.3899999857,42.214000702,,1.3890000582
2972.0,,17.062000275,0.064199999,,2.4749999046,4.243999958,49.591999054,100.32099915,,1.4110000134,48.831001282,,1.3930000067
2972.125,,17.069999695,0.0665000007,,2.4709999561,4.3210000992,50.034999847,99.883003235,,1.4299999475,55.346000671,,1.3969999552
2972.2502441,,17.082000732,0.0725999996,,2.4679999352,4.4260001183,50.340999603,99.422996521,,1.4450000525,59.814998627,,1.4079999924
2972.3752441,,17.087999344,0.0820999965,,2.4639999866,4.5560002327,50.51599884,99.043998718,,1.4570000172,60.588001251,,1.4190000296
2972.5004883,,17.086000443,0.0922999978,,2.4609999657,4.6690001488,50.159999847,98.808998108,,1.4620000124,57.951999664,,1.4329999685
2972.625,,17.079999924,0.0996999964,,2.4570000172,4.7300000191,49.495998383,98.722999573,,1.4650000334,52.779998779,,1.4479999542
2972.75,,17.082000732,0.1005999967,,2.4519999027,4.7170000076,49.020999908,98.755996704,,1.4639999866,46.424999237,,1.4600000381
2972.8752441,,17.11000061,0.0927999988,,2.4489998817,4.6550002098,48.785999298,98.825996399,,1.4600000381,40.763999939,,1.4520000219
2973.0002441,,17.156999588,0.0812999979,,2.4479999542,4.5869998932,48.678001404,98.93699646,,1.4520000219,37.187000275,,1.4440000057
2973.1247559,,17.212999344,0.0693999976,,2.4500000477,4.5040001869,48.506999969,99.091003418,,1.4359999895,35.861000061,,1.4309999943
2973.2497559,,17.267000198,0.0593000017,,2.4539999962,4.3839998245,48.286998749,99.31300354,,1.4140000343,37.076999664,,1.4149999619
2973.375,,17.312000275,0.0522999987,,2.4600000381,4.2090001106,47.909000397,99.57800293,,1.3899999857,40.902000427,,1.4019999504
2973.4995117,,17.344999313,0.0476000011,,2.4649999142,4.006000042,47.409000397,99.857002258,,1.3650000095,47.034000397,,1.3949999809
2973.6245117,,17.368999481,0.0441999994,,2.4679999352,3.8910000324,46.903999329,100.08799744,,1.3409999609,53.705001831,,1.3869999647
2973.7497559,,17.38599968,0.0423999988,,2.4700000286,3.9179999828,46.53099823,100.26799774,,1.3220000267,57.721000671,,1.3830000162
2973.875,,17.395999908,0.0414000005,,2.4709999561,4.0450000763,46.258998871,100.43900299,,1.3090000153,58.470001221,,1.3789999485
2974.0,,17.399000168,0.0403000005,,2.4709999561,4.1989998817,46.14099884,100.65699768,,1.3020000458,55.825000763,,1.3760000467
2974.125,,17.399999619,0.0377999991,,2.4730000496,4.2890000343,46.118000031,100.94400024,,1.2979999781,50.443000793,,1.371999979
2974.25,,17.399999619,0.0335000008,,2.4749999046,4.248000145,46.287998199,101.22499847,,1.2979999781,44.161998749,,1.368999958
2974.375,,17.399999619,0.0300999992,,2.4769999981,4.132999897,46.708000183,101.39499664,,1.3020000458,40.393001556,,1.371999979
2974.5,,17.400999069,0.0294000003,,2.4790000916,4.0029997826,47.303001404,101.37099457,,1.3079999685,39.574001312,,1.375
2974.6252441,,17.402999878,0.0318000019,,2.4800000191,3.8849999905,47.902000427,101.20199585,,1.3129999638,41.494998932,,1.3819999695
2974.7502441,,17.406000137,0.0364000015,,2.4800000191,3.7920000553,48.5,100.92501068,,1.3170000315,44.97600174,,1.3899999857
2974.8754883,,17.408000946,0.0412999988,,2.4809999466,3.7230000496,48.951000214,100.64199829,,1.3200000525,48.174999237,,1.3980000019
2975.0,,17.399000168,0.0441999994,,2.4820001125,3.6789999008,49.229999542,100.46900177,,1.3220000267,48.960998535,,1.4019999504
2975.125,,17.381000519,0.0447999984,,2.4820001125,3.6510000229,49.347000122,100.40899658,,1.324000001,47.539001465,,1.4069999456
2975.2502441,,17.354999542,0.0436000004,,2.4800000191,3.638999939,49.088001251,100.53399658,,1.3270000219,45.090999603,,1.4040000439
2975.3752441,,17.329999924,0.0421000011,,2.4769999981,3.638999939,48.582000732,100.82899475,,1.3309999704,42.622001648,,1.3990000486
2975.4997559,,17.309999466,0.0423999988,,2.4749999046,3.6440000534,48.307998657,101.24500275,,1.3359999657,40.902999878,,1.3949999809
2975.625,,17.302000046,0.0461999997,,2.4749999046,3.6619999409,48.259998322,101.69100189,,1.3409999609,40.258998871,,1.3949999809
2975.75,,17.295000076,0.0507999994,,2.4769999981,3.7060000896,48.375999451,102.06500244,,1.3470000029,39.643001556,,1.3960000277
2975.8745117,,17.284999847,0.0538999997,,2.4790000916,3.7520000935,48.61000061,102.24099731,,1.3550000191,37.884998322,,1.4060000181
2975.9995117,,17.267999649,0.0538000017,,2.4809999466,3.7909998894,48.938999176,102.24199677,,1.3630000353,35.244998932,,1.4190000296
2976.1247559,,17.246999741,0.0498000011,,2.4830000401,3.8269999027,49.215999603,102.08300018,,1.371999979,32.535999298,,1.4329999685
2976.25,,17.225999832,0.0419999994,,2.4839999676,3.8929998875,49.458000183,101.8010025,,1.381000042,30.88699913,,1.4500000477
2976.375,,17.211000443,0.0322000012,,2.4839999676,4.0349998474,49.448001862,101.44399261,,1.3910000324,31.792999268,,1.4670000076
2976.5,,17.204000473,0.0234999992,,2.4849998951,4.1999998093,48.97600174,101.01399994,,1.4010000229,34.930999756,,1.4780000448
2976.625,,17.201000214,0.0181000009,,2.486000061,4.3220000267,48.162998199,100.58100128,,1.4110000134,38.909999847,,1.4869999886
2976.75,,17.200000763,0.0170000009,,2.4879999161,4.3550000191,47.624000549,100.1989975,,1.4229999781,42.909999847,,1.493999958
2976.875,,17.200000763,0.0197000001,,2.4879999161,4.2839999199,47.238998413,99.898002625,,1.4370000362,46.192001343,,1.4989999533
2977.0002441,,17.200000763,0.0241999999,,2.4879999161,4.131000042,47.106998444,99.736999512,,1.449000001,48.092998505,,1.503000021
2977.1254883,,17.200000763,0.0278999992,,2.486000061,3.9979999065,47.252998352,99.672996521,,1.4609999657,47.680999756,,1.5069999695
2977.2504883,,17.200000763,0.0300999992,,2.4830000401,3.9210000038,47.590000153,99.679000854,,1.4720000029,45.034000397,,1.5119999647
2977.375,,17.200000763,0.0309999995,,2.4790000916,3.8940000534,47.997001648,99.723999023,,1.4809999466,41.021999359,,1.5149999857
2977.5,,17.200000763,0.0307999998,,2.4739999771,3.9040000439,48.443000793,99.767997742,,1.4900000095,36.590000153,,1.5190000534
2977.6252441,,17.200000763,0.0299999993,,2.4670000076,3.9549999237,48.880001068,99.780006409,,1.4989999533,32.715000153,,1.5219999552
2977.7497559,,17.200000763,0.0299999993,,2.4609999657,4.0659999847,49.298999786,99.755996704,,1.5080000162,30.457000732,,1.5240000486
2977.8747559,,17.200000763,0.0309999995,,2.4570000172,4.1810002327,49.582000732,99.668998718,,1.5180000067,30.878000259,,1.5269999504
2978.0,,17.200000763,0.0324999988,,2.4579999447,4.2620000839,49.294998169,99.525001526,,1.5299999714,32.868999481,,1.5299999714
2978.125,,17.200000763,0.0335999988,,2.4639999866,4.2670001984,48.584999084,99.335998535,,1.5420000553,35.791999817,,1.5349999666
2978.2495117,,17.200000763,0.0337999985,,2.4739999771,4.1700000763,47.720001221,99.096000671,,1.5520000458,38.881999969,,1.5399999619
2978.3747559,,17.200000763,0.0335000008,,2.4849998951,3.9949998856,46.743000031,98.827011108,,1.5599999428,41.275001526,,1.5490000248
2978.4997559,,17.200000763,0.0333999991,,2.4900000095,3.8090000153,45.902999878,98.537002563,,1.5670000315,41.941001892,,1.557000041
2978.625,,17.200000763,0.0335000008,,2.4900000095,3.6540000439,45.540000916,98.278999329,,1.5720000267,41.270000458,,1.5590000153
2978.75,,17.200000763,0.0335999988,,2.4849998951,3.5520000458,45.544998169,98.116996765,,1.5750000477,39.888000488,,1.5599999428
2978.875,,17.200000763,0.0335000008,,2.4769999981,3.5179998875,45.875999451,98.069000244,,1.5779999495,38.534999847,,1.5599999428
2979.0,,17.200000763,0.0324999988,,2.4700000286,3.5590000153,46.414001465,98.134002686,,1.5820000172,37.980998993,,1.557000041
2979.125,,17.200000763,0.0298999995,,2.4630000591,3.6979999542,46.974998474,98.268005371,,1.5839999914,38.962001801,,1.55400002
2979.25,,17.200000763,0.0262000002,,2.4579999447,3.8580000401,47.435001373,98.393997192,,1.5859999657,41.926998138,,1.5599999428
2979.3752441,,17.200000763,0.0223999992,,2.4549999237,3.9730000496,47.821998596,98.468994141,,1.5870000124,45.74200058,,1.5670000315
2979.5004883,,17.200000763,0.0198999997,,2.4549999237,4.0029997826,47.694000244,98.5,,1.5870000124,49.22600174,,1.5729999542
2979.6254883,,17.200000763,0.0200999994,,2.4570000172,3.9379999638,47.305999756,98.499000549,,1.5870000124,51.298999786,,1.5789999962
2979.75,,17.200000763,0.0226000007,,2.4609999657,3.8259999752,47.050998688,98.48500061,,1.5859999657,51.10200119,,1.5829999447
2979.8752441,,17.200000763,0.0248000007,,2.4639999866,3.7330000401,47.049999237,98.461997986,,1.5829999447,47.664001465,,1.5809999704
2980.0002441,,17.200000763,0.0254999995,,2.4660000801,3.6819999218,47.202999115,98.431007385,,1.5789999962,42.591999054,,1.5789999962
2980.1247559,,17.200000763,0.0256999992,,2.4660000801,3.6589999199,47.27399826,98.411003113,,1.574000001,37.750999451,,1.574000001
2980.2497559,,17.200000763,0.0263999999,,2.4649999142,3.6480000019,47.293998718,98.432998657,,1.567999959,34.307998657,,1.567999959
2980.375,,17.200000763,0.0283000004,,2.4639999866,3.638999939,47.080001831,98.511001587,,1.5620000362,33.169998169,,1.5620000362
2980.5,,17.200000763,0.0310999993,,2.4630000591,3.6340000629,46.659000397,98.690002441,,1.5559999943,35.064998627,,1.5559999943
2980.6245117,,17.200000763,0.0324999988,,2.4609999657,3.625,46.096000671,98.913002014,,1.550999999,39.354000092,,1.5499999523
2980.7497559,,17.200000763,0.0318000019,,2.4590001106,3.6070001125,45.451000214,99.137001038,,1.5479999781,44.012001038,,1.5479999781
2980.8747559,,17.200000763,0.0295000002,,2.4560000896,3.5899999142,44.74200058,99.318000793,,1.5460000038,47.866001129,,1.5479999781
2981.0,,17.200000763,0.0262000002,,2.4539999962,3.5850000381,44.555999756,99.430000305,,1.5460000038,50.050998688,,1.5499999523
2981.125,,17.200000763,0.0226000007,,2.4539999962,3.5910000801,44.745998383,99.443000793,,1.5460000038,50.183998108,,1.5559999943
2981.25,,17.200000763,0.0187999997,,2.4539999962,3.6050000191,45.316001892,99.397003174,,1.5479999781,49.001998901,,1.5609999895
2981.375,,17.200000763,0.0155999996,,2.4549999237,3.6150000095,46.300998688,99.272994995,,1.5520000458,47.793998718,,1.5640000105
2981.5,,17.200000763,0.0131999999,,2.4549999237,3.6099998951,47.596000671,99.103996277,,1.5579999685,46.991001129,,1.5670000315
2981.625,,17.200000763,0.0116999997,,2.4549999237,3.6010000706,48.129001617,98.916999817,,1.5650000572,46.506000519,,1.5700000525
2981.7502441,,17.200000763,0.0110999998,,2.4549999237,3.6159999371,48.22600174,98.734008789,,1.574000001,46.099998474,,1.5729999542
2981.8754883,,17.200000763,0.0115,,2.4560000896,3.7019999027,47.932998657,98.564002991,,1.5839999914,45.491001129,,1.5759999752
2982.0004883,,17.200000763,0.0132999998,,2.4600000381,3.7980000973,47.307998657,98.407989502,,1.5959999561,44.483001709,,1.5789999962
2982.125,,17.198999405,0.0164000001,,2.4630000591,3.8659999371,46.457000732,98.251998901,,1.6100000143,43.217998505,,1.5820000172
2982.2502441,,17.194000244,0.0205000006,,2.4670000076,3.9140000343,45.604000092,98.10900116,,1.625,41.865001678,,1.5839999914
2982.3752441,,17.184000015,0.0254999995,,2.4700000286,3.9730000496,44.75,97.991996765,,1.6399999857,40.629001617,,1.5850000381
2982.4997559,,17.160999298,0.0324000008,,2.4719998837,4.0850000381,44.166999817,97.912002563,,1.6529999971,39.736000061,,1.5859999657
2982.6247559,,17.120000839,0.0463999994,,2.4730000496,4.2899999619,43.873001099,97.845001221,,1.6649999619,39.474998474,,1.5870000124
2982.75,,17.072999954,0.0713,,2.4679999352,4.5430002213,43.831001282,97.76499939,,1.6749999523,40.354000092,,1.5889999866
2982.875,,17.052999496,0.1027999967,,2.4530000687,4.8159999847,44.185001373,97.760002136,,1.67900002,42.474998474,,1.5839999914
2982.9995117,,17.114999771,0.131400004,,2.4270000458,5.0760002136,44.823001862,97.974998474,,1.6779999733,45.752998352,,1.5779999495
2983.1247559,,17.312999725,0.1449999958,,2.3959999084,5.2880001068,45.097000122,98.524009705,,1.6740000248,49.72700119,,1.5659999847
2983.2497559,,17.670999527,0.134800002,,2.371999979,5.376999855,45.061000824,99.34299469,,1.6670000553,53.520999908,,1.5369999409
2983.375,,18.11400032,0.1071000025,,2.3659999371,5.251999855,44.792999268,100.32200623,,1.6590000391,54.99200058,,1.5080000162
2983.5,,18.50799942,0.0773999989,,2.3740000725,4.9869999886,44.347000122,101.21499634,,1.6499999762,54.062999725,,1.4880000353
2983.625,,18.732999802,0.0545999967,,2.3900001049,4.6519999504,43.759998322,101.85800171,,1.6410000324,51.348999023,,1.4700000286
2983.75,,18.722999573,0.0421000011,,2.4110000134,4.3249998093,43.550998688,102.08399963,,1.6269999743,47.941001892,,1.4650000334
2983.875,,18.482999802,0.0361000001,,2.4289999008,4.0869998932,43.587001801,101.99900055,,1.6089999676,45.150001526,,1.4819999933
2984.0,,18.077999115,0.0285,,2.4430000782,4.0669999123,43.855998993,101.5510025,,1.5900000334,44.333999634,,1.4989999533
2984.1252441,,17.715000153,0.0163000003,,2.4630000591,4.1620001793,44.347999573,101.0490036,,1.5720000267,45.340999603,,1.5160000324
2984.2504883,,17.471000671,0.0024000001,,2.4930000305,4.2870001793,45.0,100.45700073,,1.5529999733,47.24200058,,1.5340000391
2984.375,,17.351999283,-0.0076,,2.5280001163,4.3520002365,45.222999573,99.621002197,,1.5460000038,49.342998505,,1.5460000038
2984.5,,17.319000244,-0.0076,,2.5569999218,4.2750000954,45.223999023,98.444000244,,1.5440000296,51.033000946,,1.550999999
2984.6252441,,17.316999435,0.0054000001,,2.5650000572,4.0120000839,45.248001099,96.948005676,,1.5460000038,51.816001892,,1.5559999943
2984.7502441,,17.312999725,0.0220999997,,2.5510001183,3.7369999886,45.387001038,95.588996887,,1.5499999523,50.854999542,,1.5549999475
2984.8747559,,17.306999207,0.0337000005,,2.5269999504,3.5729999542,45.606998444,95.069999695,,1.5559999943,47.962001801,,1.5529999733
2985.0,,17.302000046,0.0379999988,,2.5009999275,3.5380001068,45.89799881,95.447998047,,1.5559999943,44.269001007,,1.5479999781
2985.125,,17.299999237,0.0362000018,,2.4809999466,3.6050000191,46.231998444,96.51499939,,1.55400002,40.875999451,,1.5410000086
2985.25,,17.299999237,0.0320999995,,2.4679999352,3.7100000381,46.152000427,97.949996948,,1.5460000038,38.748001099,,1.5349999666
2985.3745117,,17.299999237,0.0294000003,,2.4619998932,3.7520000935,45.675998688,99.336997986,,1.5340000391,38.508998871,,1.5349999666
2985.4997559,,17.299999237,0.0274,,2.4579999447,3.7630000114,45.14799881,100.3030014,,1.5190000534,39.785999298,,1.5340000391
2985.6247559,,17.299999237,0.0266999993,,2.4539999962,3.7679998875,45.238998413,101.05699921,,1.5010000467,41.189998627,,1.5249999762
2985.75,,17.299999237,0.0272000004,,2.4500000477,3.7739999294,45.833999634,101.56301117,,1.4809999466,42.180000305,,1.5130000114
2985.875,,17.299999237,0.0289999992,,2.4460000992,3.7869999409,46.542999268,101.88500214,,1.4630000591,42.284999847,,1.5
2986.0,,17.299999237,0.0315999985,,2.4419999123,3.8120000362,47.335998535,101.98200226,,1.44599998,41.120998383,,1.4830000401
2986.125,,17.299999237,0.0344000012,,2.4409999847,3.8849999905,47.965000153,101.90000153,,1.4309999943,38.23400116,,1.4659999609
2986.25,,17.299999237,0.0364000015,,2.4409999847,3.9700000286,48.153999329,101.74199677,,1.4179999828,34.076000214,,1.4589999914
2986.375,,17.299999237,0.0362000018,,2.4430000782,4.0440001488,48.012001038,101.54699707,,1.4069999456,29.816999435,,1.4520000219
2986.5004883,,17.301000595,0.0307,,2.4509999752,4.0910000801,47.561000824,101.31999969,,1.3999999762,26.62100029,,1.4470000267
2986.6254883,,17.302999496,0.0149999997,,2.4660000801,4.1149997711,46.929000854,101.00900269,,1.3949999809,25.430999756,,1.44599998
2986.75,,17.312000275,-0.0121,,2.4900000095,4.132999897,46.164001465,100.58399963,,1.3910000324,26.716999054,,1.4440000057
2986.875,,17.327999115,-0.035599999,,2.513999939,4.1380000114,45.299999237,100.03800201,,1.3890000582,30.975999832,,1.449000001
2987.0002441,,17.349000931,-0.043400001,,2.5309998989,4.0840001106,44.383998871,99.531997681,,1.3890000582,35.73400116,,1.4539999962
2987.1247559,,17.370000839,-0.0306,,2.5309998989,3.9820001125,44.040000916,99.194999695,,1.3899999857,39.173000336,,1.4600000381
2987.2497559,,17.38699913,-0.0016,,2.513999939,3.8740000725,43.998001099,99.142997742,,1.3930000067,40.13299942,,1.4650000334
2987.375,,17.396999359,0.0271000005,,2.489000082,3.8369998932,44.284999847,99.289001465,,1.3969999552,38.033000946,,1.4689999819
2987.5,,17.399000168,0.0375999995,,2.4619998932,3.8570001125,44.854999542,99.666999817,,1.4019999504,32.402999878,,1.4579999447
2987.625,,17.399000168,0.0366999991,,2.4419999123,3.8650000095,45.606998444,100.0490036,,1.4060000181,25.711000443,,1.4470000267
2987.75,,17.395999908,0.0306000002,,2.4289999008,3.8529999256,46.395000458,100.38999939,,1.4049999714,19.75,,1.4390000105
2987.8747559,,17.392000198,0.0233999994,,2.4230000973,3.8229999542,47.208999634,100.68199921,,1.4010000229,15.324000359,,1.432000041
2987.9997559,,17.385000229,0.0171000008,,2.4210000038,3.7809998989,48.22700119,100.93800354,,1.3919999599,12.954999924,,1.425999999
2988.125,,17.37899971,0.0119000003,,2.4200000763,3.7349998951,49.412998199,101.16400909,,1.3799999952,12.93500042,,1.4229999781
2988.25,,17.372999191,0.0103000002,,2.4210000038,3.7019999027,50.560001373,101.3789978,,1.368999958,15.289999962,,1.4210000038
2988.375,,17.36700058,0.0126999998,,2.4230000973,3.6809999943,51.345001221,101.57800293,,1.3609999418,18.75399971,,1.4210000038
2988.5,,17.36300087,0.0177999996,,2.4270000458,3.6679999828,51.846000671,101.75800323,,1.3569999933,22.169000626,,1.4220000505
2988.625,,17.36400032,0.0233999994,,2.4319999218,3.6540000439,51.669998169,101.90299988,,1.3589999676,24.670999527,,1.4210000038
2988.75,,17.370000839,0.0271000005,,2.4379999638,3.6349999905,51.042999268,101.97399902,,1.3639999628,25.666999817,,1.4199999571
2988.8754883,,17.379999161,0.0274,,2.4419999123,3.6210000515,50.256999969,101.95899963,,1.3710000515,24.774999619,,1.4179999828
2989.0004883,,17.38299942,0.0266999993,,2.4449999332,3.6180000305,49.539001465,101.75700378,,1.378000021,22.309999466,,1.4210000038
2989.125,,17.375999451,0.0263999999,,2.4470000267,3.6019999981,48.870998383,101.46199799,,1.3869999647,19.246999741,,1.4240000248
2989.2502441,,17.361000061,0.0269000009,,2.4500000477,3.5569999218,48.129001617,101.09101105,,1.3949999809,16.101999283,,1.432000041
2989.3752441,,17.343000412,0.0282000005,,2.4539999962,3.4849998951,47.348999023,100.71499634,,1.4029999971,13.175999641,,1.4440000057
2989.4997559,,17.330999374,0.0297999997,,2.4590001106,3.4360001087,46.798000336,100.39399719,,1.4110000134,10.531000137,,1.4559999704
2989.6247559,,17.332000732,0.0313000008,,2.4619998932,3.4010000229,46.557998657,100.15699768,,1.4199999571,8.0719995499,,1.4650000334
2989.75,,17.341999054,0.0331000015,,2.4630000591,3.4619998932,46.555000305,100.0039978,,1.4279999733,6.1690001488,,1.4739999771
2989.875,,17.3560009,0.0353000015,,2.4619998932,3.5820000172,46.880001068,99.949996948,,1.4340000153,5.1529998779,,1.4780000448
2990.0,,17.36700058,0.0377000012,,2.4600000381,3.6949999332,47.400001526,99.976997375,,1.4379999638,5.359000206,,1.4780000448
2990.125,,17.374000549,0.0394000001,,2.4590001106,3.7309999466,48.039001465,100.09100342,,1.4400000572,6.861000061,,1.4780000448
2990.2497559,,17.378000259,0.0390000008,,2.4579999447,3.7170000076,48.762001038,100.26099396,,1.4409999847,9.1649999619,,1.4769999981
2990.3747559,,17.384000778,0.0364999995,,2.4579999447,3.7000000477,49.486000061,100.49199677,,1.4420000315,11.147999763,,1.4750000238
2990.5,,17.38999939,0.0333999991,,2.4590001106,3.6860001087,50.020999908,100.7440033,,1.4440000057,12.413999557,,1.4730000496
2990.625,,17.395000458,0.0307,,2.4600000381,3.6800000668,50.408000946,100.96700287,,1.4470000267,12.836999893,,1.4700000286
2990.75,,17.396999359,0.0291000009,,2.4609999657,3.6779999733,50.355998993,101.09799957,,1.4520000219,12.517999649,,1.4670000076
2990.875,,17.3939991,0.0292000007,,2.4630000591,3.6789999008,49.972999573,101.13199615,,1.4570000172,11.732999802,,1.4670000076
